ID,categories,sub_categories
2015_4_5616_1001,5,8
2015_4_5625_1001,4,20
2015_4_5629_1001,4,7
2015_4_5636_1001,2,7
2015_4_5639_1001,4,9
2015_4_5641_1001,1,9
2015_4_5648_1001,5,9
2015_4_5649_1001,2,15
2015_4_5659_1001,2,6
2015_4_5665_1001,2,11
2015_4_5671_1001,3,11
2015_4_5674_1001,1,13
2015_4_5679_1001,2,19
2015_4_5685_1001,2,4
2015_4_5686_1001,2,15
2015_4_5696_1001,1,19
2015_4_5697_1001,4,14
2015_4_5701_1001,5,18
2015_4_5703_1001,2,4
2015_4_5705_1001,1,18
2015_4_5717_1001,3,10
2015_4_5719_1001,1,7
2015_4_5720_1001,2,20
2015_4_5728_1001,2,18
2015_4_5733_1001,3,20
2015_4_5734_1001,5,9
2015_4_5746_1001,2,14
2015_4_5750_1001,5,14
2015_4_5766_1001,1,9
2015_4_5768_1001,2,11
2015_4_5780_1001,5,10
2015_4_5783_1001,5,7
2015_4_5784_1001,2,12
2015_4_5786_1001,1,14
2015_4_5789_1001,2,20
2015_4_5791_1001,2,9
2015_4_5795_1001,2,1
2015_4_5800_1001,5,7
2015_4_5802_1001,4,7
2015_4_5804_1001,1,7
2015_4_5808_1001,5,17
2015_4_5809_1001,4,7
2015_4_5810_1001,5,15
2015_4_5811_1001,5,1
2015_4_5813_1001,5,8
2015_4_5817_1001,3,8
2015_4_5827_1001,2,20
2015_4_5835_1001,1,15
2015_4_5842_1001,5,6
2015_4_5846_1001,5,4
2015_4_5848_1001,5,15
2015_4_5861_1001,5,8
2015_4_5862_1001,1,1
2015_4_5865_1001,2,13
2015_4_5872_1001,5,17
2015_4_5876_1001,1,7
2015_4_5881_1001,5,7
2015_4_5886_1001,2,1
2015_4_5890_1001,5,7
2015_4_5892_1001,5,19
2015_4_5894_1001,5,15
2015_4_5897_1001,2,7
2015_4_5908_1001,5,6
2015_4_5909_1001,5,15
2015_4_5911_1001,5,6
2015_4_5913_1001,3,1
2015_4_5914_1001,2,15
2015_4_5920_1001,5,4
2015_4_5921_1001,5,15
2015_4_5926_1001,4,14
2015_4_5927_1001,5,20
2015_4_5928_1001,5,18
2015_4_5930_1001,4,4
2015_4_5935_1001,3,11
2015_4_5941_1001,1,7
2015_4_5945_1001,1,15
2015_4_5946_1001,5,18
2015_4_5957_1001,2,14
2015_4_5961_1001,5,7
2015_4_5963_1001,5,1
2015_4_5964_1001,4,8
2015_4_5969_1001,4,15
2015_4_5972_1001,3,7
2015_4_5978_1001,4,4
2015_4_5979_1001,2,1
2015_4_5982_1001,3,11
2015_4_5983_1001,3,9
2015_4_5988_1001,5,6
2015_4_5995_1001,1,6
2015_4_5998_1001,4,9
2015_4_6003_1001,5,18
2015_4_6008_1001,2,17
2015_4_6012_1001,5,4
2015_4_6017_1001,2,18
2015_4_6018_1001,4,20
2015_4_6019_1001,4,9
2015_4_6020_1001,3,4
2015_4_6024_1001,2,15
2015_4_6027_1001,2,7
2015_4_6029_1001,2,14
2015_4_6032_1001,4,1
2015_4_6043_1001,5,15
2015_4_6049_1001,2,8
2015_4_6050_1001,2,11
2015_4_6051_1001,2,1
2015_4_6054_1001,2,19
2015_4_6056_1001,5,15
2015_4_6060_1001,5,8
2015_4_6064_1001,3,15
2015_4_6066_1001,5,7
2015_4_6075_1001,5,16
2015_4_6082_1001,3,20
2015_4_6088_1001,5,11
2015_4_6093_1001,1,18
2015_4_6106_1001,5,7
2015_4_6115_1001,2,15
2015_4_6122_1001,2,1
2015_4_6124_1001,5,15
2015_4_6129_1001,2,20
2015_4_6131_1001,2,15
2015_4_6142_1001,1,14
2015_4_6144_1001,4,17
2015_4_6145_1001,5,14
2015_4_6146_1001,2,7
2015_4_6149_1001,5,8
2015_4_6155_1001,2,5
2015_4_6156_1001,5,17
2015_4_6157_1001,1,11
2015_4_6158_1001,2,11
2015_4_6159_1001,1,9
2015_4_6162_1001,4,15
2015_4_6163_1001,4,19
2015_4_6164_1001,2,9
2015_4_6170_1001,5,7
2015_4_6180_1001,2,14
2015_4_6181_1001,2,1
2015_4_6187_1001,5,8
2015_4_6190_1001,2,17
2015_4_6194_1001,4,15
2015_4_6195_1001,1,6
2015_4_6202_1001,1,4
2015_4_6203_1001,5,8
2015_4_6206_1001,5,8
2015_4_6217_1001,2,15
2015_4_6221_1001,5,8
2015_4_6228_1001,2,1
2015_4_6232_1001,2,11
2015_4_6239_1001,5,15
2015_4_6255_1001,2,11
2015_4_6260_1001,2,14
2015_4_6263_1001,2,11
2015_4_6269_1001,2,14
2015_4_6274_1001,2,1
2015_4_6284_1001,4,16
2015_4_6285_1001,5,1
2015_4_6287_1001,4,9
2015_4_6288_1001,5,20
2015_4_6290_1001,1,6
2015_4_6291_1001,5,7
2015_4_6294_1001,2,7
2015_4_6296_1001,2,18
2015_4_6302_1001,2,15
2015_4_6304_1001,2,15
2015_4_6310_1001,5,15
2015_4_6314_1001,5,1
2015_4_6323_1001,5,11
2015_4_6333_1001,2,19
2015_4_6334_1001,2,15
2015_4_6335_1001,4,15
2015_4_6336_1001,5,15
2015_4_6337_1001,4,15
2015_4_6338_1001,4,11
2015_4_6339_1001,5,7
2015_4_6341_1001,2,8
2015_4_6353_1001,2,7
2015_4_6358_1001,3,7
2015_4_6361_1001,1,14
2015_4_6365_1001,2,17
2015_4_6374_1001,1,15
2015_4_6375_1001,3,15
2015_4_6381_1001,2,16
2015_4_6386_1001,1,7
2015_4_6389_1001,2,8
2015_4_6392_1001,2,15
2015_4_6394_1001,2,20
2015_4_6405_1001,5,18
2015_4_6407_1001,4,14
2015_4_6410_1001,4,8
2015_4_6417_1001,5,4
2015_4_6420_1001,2,20
2015_4_6427_1001,3,19
2015_4_6428_1001,4,18
2015_4_6429_1001,3,15
2015_4_6430_1001,4,4
2015_4_6431_1001,2,14
2015_4_6436_1001,5,6
2015_4_6437_1001,2,10
2015_4_6441_1001,5,19
2015_4_6448_1001,1,16
2015_4_6457_1001,2,13
2015_4_6460_1001,4,4
2015_4_6463_1001,2,20
2015_4_6471_1001,4,7
2015_4_6481_1001,1,15
2015_4_6484_1001,2,13
2015_4_6491_1001,2,7
2015_4_6492_1001,2,10
2015_4_6498_1001,1,7
2015_4_6514_1001,4,7
2015_4_6515_1001,3,7
2015_4_6523_1001,4,9
2015_4_6526_1001,4,9
2015_4_6529_1001,3,20
2015_4_6534_1001,2,4
2015_4_6542_1001,1,8
2015_4_6549_1001,2,20
2015_4_6552_1001,5,8
2015_4_6554_1001,1,20
2015_4_6566_1001,5,8
2015_4_6568_1001,1,9
2015_4_6572_1001,4,7
2015_4_6574_1001,5,14
2015_4_6588_1001,5,15
2015_4_6596_1001,1,9
2015_4_6597_1001,3,11
2015_4_6599_1001,1,19
2015_4_6611_1001,2,14
2015_4_6612_1001,2,2
2015_4_6614_1001,5,9
2015_4_6615_1001,2,9
2015_4_6617_1001,5,7
2015_4_6622_1001,3,14
2015_4_6625_1001,4,5
2015_4_6626_1001,1,18
2015_4_6627_1001,2,4
2015_4_6630_1001,5,11
2015_4_6631_1001,1,20
2015_4_6633_1001,5,19
2015_4_6634_1001,3,20
2015_4_6648_1001,5,20
2015_4_6650_1001,5,17
2015_4_6652_1001,5,11
2015_4_6653_1001,4,7
2015_4_6672_1001,5,7
2015_4_6682_1001,5,7
2015_4_6684_1001,5,15
2015_4_6691_1001,2,18
2015_4_6696_1001,4,15
2015_4_6706_1001,3,18
2015_4_6708_1001,4,11
2015_4_6711_1001,1,6
2015_4_6714_1001,2,7
2015_4_6717_1001,5,9
2015_4_6718_1001,4,15
2015_4_6719_1001,5,15
2015_4_6721_1001,5,19
2015_4_6726_1001,1,11
2015_4_6736_1001,4,17
2015_4_6744_1001,2,20
2015_4_6768_1001,2,7
2015_4_6771_1001,1,18
2015_4_6775_1001,2,9
2015_4_6776_1001,2,18
2015_4_6778_1001,5,7
2015_4_6782_1001,5,20
2015_4_6783_1001,3,11
2015_4_6788_1001,5,15
2015_4_6790_1001,5,20
2015_4_6802_1001,3,13
2015_4_6809_1001,5,13
2015_4_6815_1001,3,15
2015_4_6816_1001,5,6
2015_4_6818_1001,1,9
2015_4_6819_1001,1,20
2015_4_6823_1001,5,7
2015_4_6826_1001,1,8
2015_4_6835_1001,4,14
2015_4_6845_1001,5,8
2015_4_6852_1001,2,17
2015_4_6856_1001,2,7
2015_4_6860_1001,2,11
2015_4_6861_1001,2,7
2015_4_6868_1001,4,6
2015_4_6871_1001,5,9
2015_4_6874_1001,3,18
2015_4_6875_1001,3,7
2015_4_6876_1001,2,20
2015_4_6879_1001,1,17
2015_4_6882_1001,3,17
2015_4_6883_1001,5,13
2015_4_6886_1001,2,9
2015_4_6889_1001,4,20
2015_4_6890_1001,5,14
2015_4_6892_1001,1,20
2015_4_6893_1001,2,4
2015_4_6896_1001,2,9
2015_4_6900_1001,5,17
2015_4_6901_1001,5,9
2015_4_6913_1001,4,15
2015_4_6914_1001,2,14
2015_4_6921_1001,4,4
2015_4_6922_1001,4,7
2015_4_6923_1001,5,14
2015_4_6924_1001,1,9
2015_4_6927_1001,3,4
2015_4_6928_1001,5,15
2015_4_6939_1001,1,9
2015_4_6940_1001,3,20
2015_4_6943_1001,2,15
2015_4_6945_1001,1,15
2015_4_6951_1001,1,4
2015_4_6956_1001,4,8
2015_4_6959_1001,4,20
2015_4_6961_1001,2,6
2015_4_6967_1001,2,6
2015_4_6969_1001,3,7
2015_4_6970_1001,2,1
2015_4_6973_1001,2,1
2015_4_6976_1001,2,13
2015_4_6979_1001,4,20
2015_4_6983_1001,4,15
2015_4_6985_1001,1,8
2015_4_6997_1001,4,17
2015_4_7006_1001,1,4
2015_4_7011_1001,5,13
2015_4_7016_1001,2,20
2015_4_7017_1001,2,14
2015_4_7022_1001,2,8
2015_4_7026_1001,4,14
2015_4_7027_1001,3,20
2015_4_7029_1001,4,6
2015_4_7033_1001,4,11
2015_4_7036_1001,2,12
2015_4_7037_1001,4,14
2015_4_7047_1001,3,15
2015_4_7049_1001,2,7
2015_4_7050_1001,3,4
2015_4_7055_1001,1,4
2015_4_7057_1001,3,19
2015_4_7062_1001,4,9
2015_4_7064_1001,2,18
2015_4_7068_1001,4,14
2015_4_7076_1001,5,20
2015_4_7082_1001,5,20
2015_4_7084_1001,1,11
2015_4_7089_1001,5,17
2015_4_7093_1001,5,7
2015_4_7094_1001,1,20
2015_4_7097_1001,2,15
2015_4_7099_1001,5,9
2015_4_7100_1001,5,1
2015_4_7105_1001,5,9
2015_4_7107_1001,1,13
2015_4_7108_1001,5,7
2015_4_7116_1001,4,15
2015_4_7117_1001,2,19
2015_4_7119_1001,4,14
2015_4_7126_1001,4,9
2015_4_7135_1001,4,20
2015_4_7138_1001,2,6
2015_4_7140_1001,1,15
2015_4_7141_1001,5,15
2015_4_7142_1001,2,8
2015_4_7146_1001,5,16
2015_4_7148_1001,1,8
2015_4_7149_1001,5,9
2015_4_7157_1001,1,15
2015_4_7163_1001,4,9
2015_4_7164_1001,2,15
2015_4_7166_1001,2,20
2015_4_7173_1001,5,4
2015_4_7175_1001,5,8
2015_4_7177_1001,4,6
2015_4_7180_1001,2,7
2015_4_7183_1001,2,7
2015_4_7186_1001,1,7
2015_4_7188_1001,2,1
2015_4_7193_1001,1,4
2015_4_7195_1001,4,15
2015_4_7200_1001,5,15
2015_4_7216_1001,3,16
2015_4_7219_1001,2,4
2015_4_7223_1001,2,15
2015_4_7225_1001,4,7
2015_4_7239_1001,4,9
2015_4_7240_1001,2,15
2015_4_7243_1001,2,14
2015_4_7245_1001,2,6
2015_4_7247_1001,5,7
2015_4_7253_1001,4,14
2015_4_7254_1001,5,13
2015_4_7261_1001,5,20
2015_4_7266_1001,4,15
2015_4_7269_1001,5,8
2015_4_7273_1001,1,17
2015_4_7275_1001,2,15
2015_4_7278_1001,2,15
2015_4_7285_1001,2,9
2015_4_7288_1001,3,19
2015_4_7291_1001,5,14
2015_4_7300_1001,2,17
2015_4_7308_1001,3,11
2015_4_7310_1001,5,14
2015_4_7328_1001,2,6
2015_4_7331_1001,5,8
2015_4_7333_1001,1,8
2015_4_7334_1001,5,8
2015_4_7336_1001,1,8
2015_4_7342_1001,2,1
2015_4_7350_1001,5,11
2015_4_7351_1001,3,7
2015_4_7375_1001,2,6
2015_4_7376_1001,5,8
2015_4_7377_1001,2,15
2015_4_7390_1001,4,15
2015_4_7391_1001,1,11
2015_4_7395_1001,2,4
2015_4_7405_1001,5,7
2015_4_7406_1001,1,9
2015_4_7409_1001,4,1
2015_4_7410_1001,2,20
2015_4_7414_1001,5,7
2015_4_7415_1001,4,17
2015_4_7427_1001,4,8
2015_4_7429_1001,4,15
2015_4_7432_1001,2,8
2015_4_7434_1001,4,17
2015_4_7437_1001,5,11
2015_4_7438_1001,5,7
2015_4_7446_1001,2,20
2015_4_7450_1001,4,14
2015_4_7451_1001,5,15
2015_4_7453_1001,5,19
2015_4_7466_1001,2,20
2015_4_7467_1001,2,15
2015_4_7469_1001,2,8
2015_4_7473_1001,5,9
2015_4_7480_1001,2,15
2015_4_7485_1001,2,8
2015_4_7490_1001,1,20
2015_4_7495_1001,1,5
2015_4_7498_1001,1,9
2015_4_7499_1001,5,9
2015_4_7500_1001,5,4
2015_4_7501_1001,2,9
2015_4_7504_1001,4,14
2015_4_7507_1001,5,4
2015_4_7511_1001,1,17
2015_4_7514_1001,5,20
2015_4_7523_1001,2,7
2015_4_7524_1001,2,13
2015_4_7526_1001,2,17
2015_4_7527_1001,5,20
2015_4_7530_1001,4,13
2015_4_7531_1001,4,19
2015_4_7537_1001,2,17
2015_4_7541_1001,3,9
2015_4_7542_1001,5,15
2015_4_7543_1001,4,20
2015_4_7547_1001,1,9
2015_4_7548_1001,3,7
2015_4_7554_1001,2,19
2015_4_7567_1001,3,14
2015_4_7570_1001,2,15
2015_4_7573_1001,4,7
2015_4_7576_1001,2,6
2015_4_7578_1001,2,14
2015_4_7582_1001,4,17
2015_4_7586_1001,2,16
2015_4_7592_1001,5,18
2015_4_7597_1001,5,9
2015_4_7600_1001,3,7
2015_4_7603_1001,2,20
2015_4_7605_1001,2,17
2015_4_7610_1001,5,9
2015_4_7613_1001,2,15
2015_4_7616_1001,4,14
2015_4_7620_1001,2,15
2015_4_7623_1001,2,14
2015_4_7633_1001,3,7
2015_4_7634_1001,4,20
2015_4_7636_1001,2,7
2015_4_7639_1001,5,9
2015_4_7642_1001,4,15
2015_4_7646_1001,2,17
2015_4_7650_1001,1,14
2015_4_7653_1001,1,18
2015_4_7655_1001,5,1
2015_4_7657_1001,5,16
2015_4_7658_1001,2,19
2015_4_7666_1001,2,4
2015_4_7671_1001,5,16
2015_4_7672_1001,3,9
2015_4_7677_1001,4,9
2015_4_7681_1001,2,15
2015_4_7688_1001,5,11
2015_4_7696_1001,1,7
2015_4_7698_1001,2,15
2015_4_7706_1001,2,7
2015_4_7708_1001,2,19
2015_4_7711_1001,2,18
2015_4_7713_1001,3,7
2015_4_7721_1001,5,4
2015_4_7722_1001,2,15
2015_4_7723_1001,2,7
2015_4_7725_1001,3,15
2015_4_7728_1001,2,20
2015_4_7729_1001,4,15
2015_4_7730_1001,3,17
2015_4_7737_1001,4,16
2015_4_7738_1001,5,9
2015_4_7740_1001,4,20
2015_4_7741_1001,3,13
2015_4_7743_1001,4,19
2015_4_7745_1001,3,14
2015_4_7751_1001,3,17
2015_4_7754_1001,2,7
2015_4_7755_1001,5,7
2015_4_7758_1001,2,11
2015_4_7762_1001,4,14
2015_4_7766_1001,1,16
2015_4_7768_1001,5,7
2015_4_7774_1001,2,4
2015_4_7781_1001,1,7
2015_4_7784_1001,2,17
2015_4_7788_1001,2,13
2015_4_7789_1001,2,19
2015_4_7793_1001,2,14
2015_4_7794_1001,5,17
2015_4_7797_1001,5,9
2015_4_7811_1001,2,4
2015_4_7813_1001,2,7
2015_4_7828_1001,5,16
2015_4_7836_1001,3,11
2015_4_7839_1001,1,7
2015_4_7842_1001,5,11
2015_4_7854_1001,5,7
2015_4_7856_1001,1,7
2015_4_7867_1001,5,7
2015_4_7868_1001,3,7
2015_4_7874_1001,1,13
2015_4_7878_1001,3,14
2015_4_7881_1001,2,4
2015_4_7883_1001,4,16
2015_4_7885_1001,3,7
2015_4_7888_1001,3,18
2015_4_7889_1001,2,4
2015_4_7890_1001,2,20
2015_4_7899_1001,4,5
2015_4_7900_1001,1,14
2015_4_7901_1001,4,5
2015_4_7906_1001,4,18
2015_4_7910_1001,4,8
2015_4_7917_1001,3,14
2015_4_7923_1001,2,1
2015_4_7925_1001,4,9
2015_4_7927_1001,3,18
2015_4_7928_1001,2,7
2015_4_7935_1001,3,7
2015_4_7944_1001,2,14
2015_4_7954_1001,2,15
2015_4_7955_1001,2,1
2015_4_7966_1001,4,20
2015_4_7968_1001,4,17
2015_4_7970_1001,5,9
2015_4_7972_1001,4,17
2015_4_7976_1001,1,20
2015_4_7978_1001,5,4
2015_4_7981_1001,2,15
2015_4_7986_1001,1,6
2015_4_7987_1001,4,7
2015_4_7991_1001,3,17
2015_4_8003_1001,5,20
2015_4_8008_1001,5,14
2015_4_8010_1001,3,7
2015_4_8014_1001,2,18
2015_4_8019_1001,5,15
2015_4_8023_1001,1,8
2015_4_8026_1001,3,20
2015_4_8036_1001,5,7
2015_4_8038_1001,3,15
2015_4_8043_1001,3,7
2015_4_8048_1001,2,9
2015_4_8049_1001,2,7
2015_4_8055_1001,5,20
2015_4_8057_1001,2,19
2015_4_8059_1001,3,17
2015_4_8061_1001,1,15
2015_6_3399_1001,2,14
2015_6_3403_1001,2,6
2015_6_3407_1001,4,15
2015_6_3415_1001,5,10
2015_4_8066_1001,1,6
2015_4_8069_1001,2,4
2015_4_8070_1001,4,8
2015_4_8071_1001,1,16
2015_4_8082_1001,2,18
2015_4_8083_1001,5,7
2015_4_8084_1001,5,18
2015_4_8093_1001,2,9
2015_4_8107_1001,2,14
2015_4_8119_1001,1,8
2015_4_8120_1001,2,20
2015_4_8125_1001,1,7
2015_4_8127_1001,3,1
2015_4_8134_1001,5,15
2015_4_8135_1001,5,4
2015_4_8139_1001,1,16
2015_4_8140_1001,2,9
2015_4_8143_1001,1,4
2015_4_8144_1001,2,16
2015_4_8151_1001,2,18
2015_4_8152_1001,2,8
2015_4_8158_1001,5,7
2015_4_8159_1001,5,17
2015_4_8160_1001,1,17
2015_4_8162_1001,5,20
2015_4_8164_1001,4,8
2015_4_8170_1001,1,14
2015_4_8172_1001,3,11
2015_4_8173_1001,4,6
2015_4_8174_1001,3,9
2015_4_8185_1001,5,20
2015_4_8187_1001,1,9
2015_4_8189_1001,5,14
2015_4_8191_1001,2,17
2015_4_8207_1001,1,19
2015_4_8212_1001,2,4
2015_4_8214_1001,2,4
2015_4_8219_1001,4,9
2015_4_8220_1001,2,20
2015_4_8224_1001,1,6
2015_4_8240_1001,1,7
2015_4_8243_1001,2,9
2015_4_8253_1001,5,9
2015_4_8256_1001,1,5
2015_4_8257_1001,5,20
2015_4_8262_1001,2,1
2015_4_8263_1001,4,13
2015_4_8266_1001,3,18
2015_4_8267_1001,4,20
2015_4_8271_1001,3,9
2015_4_8279_1001,5,5
2015_4_8282_1001,5,8
2015_4_8286_1001,4,20
2015_4_8289_1001,5,18
2015_4_8290_1001,2,8
2015_4_8293_1001,5,20
2015_4_8294_1001,5,9
2015_4_8295_1001,5,20
2015_4_8296_1001,4,14
2015_4_8302_1001,4,19
2015_4_8303_1001,2,1
2015_4_8305_1001,4,14
2015_4_8307_1001,1,20
2015_4_8311_1001,5,8
2015_4_8315_1001,5,9
2015_4_8316_1001,5,13
2015_4_8322_1001,1,9
2015_4_8323_1001,2,11
2015_4_8325_1001,2,9
2015_4_8328_1001,1,14
2015_4_8336_1001,2,8
2015_4_8340_1001,5,17
2015_4_8342_1001,4,19
2015_4_8346_1001,1,1
2015_4_8347_1001,2,20
2015_4_8367_1001,4,19
2015_4_8369_1001,1,20
2015_4_8374_1001,3,16
2015_4_8383_1001,2,17
2015_4_8385_1001,4,9
2015_4_8396_1001,2,14
2015_4_8399_1001,3,13
2015_4_8404_1001,1,20
2015_4_8405_1001,1,17
2015_4_8408_1001,1,9
2015_4_8411_1001,4,15
2015_4_8414_1001,2,15
2015_4_8419_1001,1,15
2015_4_8426_1001,2,17
2015_4_8427_1001,3,7
2015_4_8429_1001,3,10
2015_4_8435_1001,3,15
2015_4_8442_1001,1,17
2015_4_8835_1001,2,14
2015_4_8843_1001,2,17
2015_4_8846_1001,2,1
2015_4_8853_1001,4,9
2015_4_8860_1001,4,20
2015_4_8864_1001,1,20
2015_4_8872_1001,3,16
2015_4_8879_1001,2,1
2015_4_8881_1001,4,17
2015_4_8887_1001,2,1
2015_4_8890_1001,5,7
2015_4_8891_1001,2,11
2015_4_8892_1001,2,20
2015_4_8897_1001,5,9
2015_4_8898_1001,5,6
2015_4_8902_1001,2,17
2015_4_8903_1001,5,9
2015_4_8917_1001,4,11
2015_4_8921_1001,2,9
2015_4_8924_1001,2,9
2015_4_8927_1001,2,11
2015_4_8929_1001,5,15
2015_4_8932_1001,5,19
2015_4_8934_1001,2,15
2015_4_8936_1001,1,2
2015_4_8938_1001,2,19
2015_4_8939_1001,4,20
2015_4_8943_1001,2,19
2015_4_8948_1001,1,16
2015_4_8949_1001,2,16
2015_4_8952_1001,4,14
2015_4_8953_1001,1,19
2015_4_8958_1001,1,20
2015_4_8962_1001,4,9
2015_4_8964_1001,4,9
2015_4_8965_1001,2,20
2015_4_8967_1001,4,8
2015_4_8968_1001,2,9
2015_4_8971_1001,5,17
2015_4_8973_1001,2,1
2015_4_8974_1001,2,13
2015_4_8975_1001,2,7
2015_4_8978_1001,4,4
2015_4_8981_1001,2,14
2015_4_8983_1001,2,20
2015_4_8985_1001,3,20
2015_4_8994_1001,2,16
2015_4_8997_1001,3,18
2015_4_8999_1001,1,13
2015_4_9003_1001,2,6
2015_4_9005_1001,1,9
2015_4_9007_1001,3,7
2015_4_9010_1001,2,9
2015_4_9015_1001,4,19
2015_4_9017_1001,4,9
2015_4_9020_1001,2,7
2015_4_9021_1001,2,20
2015_4_9027_1001,4,9
2015_4_9029_1001,1,14
2015_4_9030_1001,5,9
2015_4_9031_1001,4,17
2015_4_9033_1001,5,7
2015_4_9036_1001,2,9
2015_4_9048_1001,1,19
2015_4_9052_1001,2,8
2015_4_9060_1001,2,16
2015_4_9062_1001,1,18
2015_4_9066_1001,1,13
2015_4_9067_1001,2,9
2015_4_9069_1001,3,11
2015_4_9072_1001,1,14
2015_4_9075_1001,4,4
2015_4_9076_1001,1,4
2015_4_9078_1001,5,16
2015_4_9081_1001,4,17
2015_4_9083_1001,2,4
2015_4_9094_1001,1,20
2015_4_9106_1001,3,15
2015_4_9112_1001,5,17
2015_4_9114_1001,2,8
2015_4_9115_1001,2,15
2015_4_9119_1001,2,14
2015_4_9120_1001,5,9
2015_4_9126_1001,2,9
2015_4_9128_1001,2,8
2015_4_9130_1001,4,14
2015_4_9136_1001,2,14
2015_4_9139_1001,4,17
2015_4_9142_1001,4,4
2015_4_9146_1001,4,17
2015_4_9157_1001,2,1
2015_4_9158_1001,2,14
2015_4_9164_1001,4,6
2015_4_9168_1001,2,17
2015_4_9170_1001,3,14
2015_4_9181_1001,2,7
2015_4_9182_1001,2,1
2015_4_9184_1001,2,9
2015_4_9189_1001,1,20
2015_4_9200_1001,3,20
2015_4_9202_1001,5,9
2015_4_9205_1001,2,8
2015_4_9207_1001,4,16
2015_4_9209_1001,1,9
2015_4_9212_1001,4,7
2015_4_9214_1001,3,9
2015_4_9224_1001,2,14
2015_4_9230_1001,2,20
2015_4_9238_1001,4,12
2015_4_9241_1001,3,9
2015_4_9242_1001,2,5
2015_4_9244_1001,5,20
2015_4_9247_1001,1,7
2015_4_9251_1001,3,18
2015_4_9258_1001,1,4
2015_4_9261_1001,4,4
2015_4_9263_1001,4,20
2015_4_9265_1001,2,20
2015_4_9269_1001,4,7
2015_4_9271_1001,3,5
2015_4_9273_1001,5,1
2015_4_9275_1001,5,17
2015_4_9277_1001,1,16
2015_4_9278_1001,1,15
2015_4_9279_1001,2,9
2015_4_9282_1001,2,17
2015_4_9283_1001,4,1
2015_4_9284_1001,4,20
2015_4_9286_1001,4,20
2015_4_9292_1001,2,6
2015_4_9297_1001,1,14
2015_4_9300_1001,4,7
2015_4_9301_1001,5,15
2015_4_9305_1001,4,7
2015_4_9306_1001,5,14
2015_4_9309_1001,5,18
2015_4_9311_1001,2,16
2015_4_9318_1001,2,14
2015_4_9324_1001,2,17
2015_4_9335_1001,1,11
2015_4_9344_1001,1,17
2015_4_9347_1001,1,8
2015_4_9352_1001,3,1
2015_4_9353_1001,1,1
2015_4_9355_1001,4,8
2015_4_9363_1001,2,18
2015_4_9372_1001,4,1
2015_4_9374_1001,3,14
2015_4_9376_1001,3,7
2015_4_9379_1001,5,14
2015_4_9381_1001,2,20
2015_4_9382_1001,2,20
2015_4_9384_1001,4,14
2015_4_9386_1001,4,14
2015_4_9387_1001,2,19
2015_4_9389_1001,4,1
2015_4_9398_1001,2,16
2015_4_9400_1001,5,19
2015_4_9404_1001,2,18
2015_4_9406_1001,2,19
2015_4_9413_1001,4,7
2015_4_9425_1001,2,7
2015_4_9427_1001,4,19
2015_4_9434_1001,2,8
2015_4_9438_1001,1,8
2015_4_9455_1001,2,11
2015_4_9460_1001,3,20
2015_4_9461_1001,1,7
2015_4_9464_1001,3,16
2015_4_9466_1001,1,15
2015_4_9468_1001,4,20
2015_4_9469_1001,4,18
2015_4_9477_1001,1,19
2015_4_9480_1001,2,20
2015_4_9483_1001,3,7
2015_4_9484_1001,2,8
2015_4_9490_1001,4,20
2015_4_9492_1001,1,9
2015_4_9496_1001,3,18
2015_4_9513_1001,1,4
2015_4_9517_1001,5,7
2015_4_9520_1001,2,14
2015_4_9522_1001,4,18
2015_4_9525_1001,1,4
2015_4_9535_1001,2,17
2015_4_9536_1001,4,19
2015_4_9538_1001,5,7
2015_4_9543_1001,2,8
2015_4_9545_1001,5,7
2015_4_9546_1001,5,16
2015_4_9548_1001,1,10
2015_4_9550_1001,4,16
2015_4_9554_1001,4,14
2015_4_9565_1001,5,1
2015_4_9567_1001,5,15
2015_4_9569_1001,5,1
2015_4_9571_1001,2,2
2015_4_9576_1001,2,4
2015_4_9579_1001,3,4
2015_4_9582_1001,2,19
2015_4_9596_1001,4,5
2015_4_9600_1001,1,11
2015_4_9605_1001,1,9
2015_4_9607_1001,4,20
2015_4_9613_1001,1,14
2015_4_9614_1001,2,14
2015_4_9617_1001,2,9
2015_4_9621_1001,4,15
2015_4_9626_1001,4,9
2015_4_9629_1001,2,14
2015_4_9636_1001,2,7
2015_4_9648_1001,4,9
2015_4_9652_1001,3,9
2015_4_9653_1001,4,1
2015_4_9659_1001,4,17
2015_4_9660_1001,5,19
2015_4_9664_1001,2,9
2015_4_9668_1001,1,9
2015_4_9672_1001,5,9
2015_4_9673_1001,2,6
2015_4_9675_1001,5,14
2015_4_9678_1001,2,7
2015_4_9683_1001,4,7
2015_4_9685_1001,1,5
2015_4_9688_1001,3,9
2015_4_9692_1001,4,18
2015_4_9693_1001,4,11
2015_4_9700_1001,5,14
2015_4_9701_1001,2,15
2015_4_9710_1001,3,9
2015_4_9718_1001,4,11
2015_4_9722_1001,1,15
2015_4_9724_1001,3,6
2015_4_9731_1001,2,15
2015_4_9732_1001,4,15
2015_4_9747_1001,4,15
2015_4_9749_1001,4,11
2015_4_9750_1001,3,11
2015_4_9751_1001,3,20
2015_4_9752_1001,2,14
2015_4_9753_1001,3,9
2015_4_9759_1001,3,17
2015_4_9760_1001,2,6
2015_4_9762_1001,2,17
2015_4_9766_1001,4,20
2015_4_9767_1001,5,20
2015_4_9773_1001,4,16
